"","Panther_ID","Panther_Name"
"14892","PTHR38095","ANAEROBIC DIMETHYL SULFOXIDE REDUCTASE CHAIN YNFH"
"14893","PTHR48216","SUBFAMILY NOT NAMED"
"14894","PTHR43799","AMINOTRANSFERASE, PUTATIVE-RELATED"
"14895","PTHR31559","GLUTAMINASE"
"14896","PTHR47902","BETA-DEFENSIN 119"
"14897","PTHR38786","FLAGELLAR FLIJ PROTEIN"
"14898","PTHR44267","WD REPEAT-CONTAINING PROTEIN 43"
"14899","PTHR10670","DNA POLYMERASE EPSILON CATALYTIC SUBUNIT A"
"14900","PTHR48221","ACYL-COA SYNTHETASE FAMILY PROTEIN"
"14901","PTHR47436","SET DOMAIN-CONTAINING PROTEIN"
"14902","PTHR12507","RAB6A-GEF COMPLEX PARTNER PROTEIN 2"
"14903","PTHR34137","EXODEOXYRIBONUCLEASE 7 SMALL SUBUNIT"
"14904","PTHR28040","PYRIDOXAMINE 5'-PHOSPHATE OXIDASE YLR456W HOMOLOG-RELATED"
"14905","PTHR38650","KITA-KYUSHU LUNG CANCER ANTIGEN 1"
"14906","PTHR41749","UBIQUITIN-LIKE DOMAIN-CONTAINING PROTEIN"
"14907","PTHR36936","PROTEIN CBG26223"
"14908","PTHR13445","U5 SMALL NUCLEAR RIBONUCLEOPROTEIN TSSC4"
"14909","PTHR35555","ENDONUCLEASE-REVERSE TRANSCRIPTASE"
"14910","PTHR31457","CYANOCOBALAMIN REDUCTASE _ ALKYLCOBALAMIN DEALKYLASE"
"14911","PTHR37347","MEGAKARYOCYTE AND PLATELET INHIBITORY RECEPTOR G6B"
"14912","PTHR15617","TRANSCRIPTION FACTOR GIBBIN"
"14913","PTHR40707","DUF460 DOMAIN-CONTAINING PROTEIN"
"14914","PTHR48452","FUSED COMPOUND LEAF 1"
"14915","PTHR21252","TB1 PROTEIN-RELATED"
"14916","PTHR36735","TRANSMEMBRANE PROTEIN"
"14917","PTHR47844","EXOSTOSIN-LIKE 2"
"14918","PTHR37356","TRANSMEMBRANE PROTEIN 239"
"14919","PTHR47397","TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER 19L"
"14920","PTHR33620","UREASE ACCESSORY PROTEIN F"
"14921","PTHR47085","ZINC FINGER MYND DOMAIN-CONTAINING PROTEIN 15"
"14922","PTHR31404","MITOCHONDRIAL GENOME MAINTENANCE PROTEIN MGM101"
"14923","PTHR39517","SLL0192 PROTEIN"
"14924","PTHR38772","FAMILY NOT NAMED"
"14925","PTHR30399","UTP PYROPHOSPHATASE"
"14926","PTHR16852","GTP CYCLOHYDROLASE 1 FEEDBACK REGULATORY PROTEIN"
"14927","PTHR37815","UPF0397 PROTEIN SPR0429"
"14928","PTHR42051","MEIOTICALLY UP-REGULATED PROTEIN PB1A10.08"
"14929","PTHR38396","TRANSMEMBRANE PROTEIN"
"14930","PTHR15967","E2F-ASSOCIATED PHOSPHOPROTEIN"
"14931","PTHR47733","ATAXIN-7 LIKE PROTEIN 3B, ATXN7L3B"
"14932","PTHR46210","FHA DOMAIN-CONTAINING PROTEIN"
"14933","PTHR28258","VACUOLAR SEGREGATION PROTEIN 7"
"14934","PTHR43453","TRNA_RRNA METHYLTRANSFERASE SPOU TYPE DOMAIN-CONTAINING PROTEIN"
"14935","PTHR24127","ANKYRIN REPEAT AND EF-HAND DOMAIN-CONTAINING PROTEIN 1"
"14936","PTHR48427","PROLINE-RICH PROTEIN 9"
"14937","PTHR43304","PHYTOCHROME-LIKE PROTEIN CPH1"
"14938","PTHR44566","TRANSDUCIN/WD40 REPEAT-LIKE SUPERFAMILY PROTEIN"
"14939","PTHR42961","IRON-SULFUR PROTEIN NUBPL"
"14940","PTHR34724","OS12G0596101 PROTEIN"
"14941","PTHR14375","SIMILAR TO RIKEN CDNA 4931414P19"
"14942","PTHR28572","COILED-COIL DOMAIN-CONTAINING PROTEIN 103"
"14943","PTHR13225","UPF0489 PROTEIN C5ORF22"
"14944","PTHR13078","ENOYL-COA HYDRATASE CHSH3"
"14945","PTHR48461","MULTICOPPER OXIDASE LPR1-LIKE"
"14946","PTHR31336","LIN37 HOMOLOG"
"14947","PTHR41401","RGD1559909"
"14948","PTHR48126","RE24507P"
"14949","PTHR35682","TRANSMEMBRANE PROTEIN 252"
"14950","PTHR36914","TRANSMEMBRANE PROTEIN-RELATED"
"14951","PTHR38553","PROTEIN CBG19621"
"14952","PTHR46717","E3 UBIQUITIN-PROTEIN LIGASE RNF180"
"14953","PTHR21393","SMALL RIBOSOMAL SUBUNIT PROTEIN MS27"
"14954","PTHR34589","ZINC FINGER TRANSLOCATION-ASSOCIATED PROTEIN"
"14955","PTHR36287","FAMILY NOT NAMED"
"14956","PTHR46941","COILED-COIL DOMAIN-CONTAINING PROTEIN 126"
"14957","PTHR34008","REPETITIVE PROLINE-RICH CELL WALL PROTEIN 1"
"14958","PTHR35113","FERREDOXIN-THIOREDOXIN REDUCTASE CATALYTIC CHAIN, CHLOROPLASTIC"
"14959","PTHR47304","COMPLEMENT COMPONENT C8 GAMMA CHAIN"
"14960","PTHR44411","THO COMPLEX SUBUNIT 6 HOMOLOG"
"14961","PTHR38036","UPF0250 PROTEIN YBED"
"14962","PTHR14856","SOLUTE CARRIER FAMILY 66 MEMBER 2"
"14963","PTHR46104","GENE 9195-RELATED"
"14964","PTHR11884","GOLGI APPARATUS PROTEIN 1"
"14965","PTHR15977","CILIA- AND FLAGELLA-ASSOCIATED PROTEIN 46"
"14966","PTHR10371","NADH DEHYDROGENASE  UBIQUINONE  FLAVOPROTEIN 2, MITOCHONDRIAL"
"14967","PTHR40047","UPF0703 PROTEIN YCGQ"
"14968","PTHR31095","RIKEN CDNA 9930021J03 GENE"
"14969","PTHR28159","TRAFFICKING PROTEIN PARTICLE COMPLEX II-SPECIFIC SUBUNIT 65"
"14970","PTHR37366","SPERM ACROSOME MEMBRANE-ASSOCIATED PROTEIN 6"
"14971","PTHR48474","DUF1985 DOMAIN-CONTAINING PROTEIN"
"14972","PTHR38700","YALI0E22418P"
"14973","PTHR21330","E3 SUMO-PROTEIN LIGASE NSE2"
"14974","PTHR47217","GLOBIN-LIKE PROTEIN"
"14975","PTHR15428","ENDOTHELIAL CELL-SPECIFIC MOLECULE 1  ESM-1"
"14976","PTHR40069","YWBE PROTEIN"
"14977","PTHR46428","KELCH DOMAIN-CONTAINING PROTEIN 10"
"14978","PTHR35073","OTOSPIRALIN"
"14979","PTHR16198","FAMILY NOT NAMED"
"14980","PTHR37348","LLLL AND CFNLAS MOTIF-CONTAINING PROTEIN 1"
"14981","PTHR47305","BEN DOMAIN-CONTAINING PROTEIN 2"
"14982","PTHR12392","LADININ-1"
"14983","PTHR33946","COAGULATION FACTOR XI"
"14984","PTHR35191","PROPHAGE SIDE TAIL FIBER PROTEIN HOMOLOG STFQ-RELATED"
"14985","PTHR34439","CENTROBIN"
"14986","PTHR33220","RRNA INTRON-ENCODED HOMING ENDONUCLEASE"
"14987","PTHR43209","TRNA SULFURTRANSFERASE"
"14988","PTHR37746","TRANSMEMBRANE PROTEIN"
"14989","PTHR43187","GAMMA-GLUTAMYL-HERCYNYLCYSTEINE SULFOXIDE HYDROLASE"
"14990","PTHR47623","OS09G0287300 PROTEIN"
"14991","PTHR46314","SOLUTE CARRIER FAMILY 25 MEMBER 44"
"14992","PTHR37529","TRANSPOSASE INSG FOR INSERTION SEQUENCE ELEMENT IS4-RELATED"
"14993","PTHR13527","SAYSVFN DOMAIN-CONTAINING PROTEIN 1"
"14994","PTHR47615","COILED-COIL DOMAIN-CONTAINING PROTEIN 158"
"14995","PTHR35541","RAD9, HUS1, RAD1-INTERACTING NUCLEAR ORPHAN PROTEIN 1"
"14996","PTHR43090","1-(5-PHOSPHORIBOSYL)-5-[(5-PHOSPHORIBOSYLAMINO)METHYLIDENEAMINO] IMIDAZOLE-4-CARBOXAMIDE ISOMERASE"
"14997","PTHR30287","MEMBRANE COMPONENT OF PREDICTED ABC SUPERFAMILY METABOLITE UPTAKE TRANSPORTER"
"14998","PTHR36300","RAW, ISOFORM A"
"14999","PTHR33909","SEC TRANSLOCON ACCESSORY COMPLEX SUBUNIT YAJC"
"15000","PTHR24157","ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 34A-RELATED"
"15001","PTHR47773","C2H2-TYPE DOMAIN-CONTAINING PROTEIN"
"15002","PTHR37721","OS05G0464200 PROTEIN"
"15003","PTHR41771","MEMBRANE PROTEIN"
"15004","PTHR42779","PROTEIN YNJB"
"15005","PTHR12661","PETER PAN-RELATED"
"15006","PTHR43375","OROTIDINE 5'-PHOSPHATE DECARBOXYLASE"
"15007","PTHR14991","RING FINGER PROTEIN 32"
"15008","PTHR36150","DNA GYRASE INHIBITOR YACG"
"15009","PTHR40130","SPINDLE POLE BODY-ASSOCIATED PROTEIN CUT12 DOMAIN-CONTAINING PROTEIN"
"15010","PTHR47741","COILED COIL DOMAIN-CONTAINING PROTEIN 8, CCDC8"
"15011","PTHR47697","OS03G0340700 PROTEIN"
"15012","PTHR42101","CHROMOSOME 16, WHOLE GENOME SHOTGUN SEQUENCE"
"15013","PTHR34276","MINI-RIBONUCLEASE 3"
"15014","PTHR35254","STIMULATED BY RETINOIC ACID GENE 8 PROTEIN HOMOLOG"
"15015","PTHR47463","F-BOX PROTEIN SKIP16"
"15016","PTHR48472","TC1-LIKE TRANSPOSASE DDE DOMAIN-CONTAINING PROTEIN"
"15017","PTHR37460","ENDONUCLEASE III"
"15018","PTHR47682","TETRATRICOPEPTIDE REPEAT (TPR)-CONTAINING PROTEIN"
"15019","PTHR39556","PROTEIN, PUTATIVE-RELATED"
"15020","PTHR39966","HEMERYTHRIN-LIKE DOMAIN-CONTAINING PROTEIN"
"15021","PTHR31765","PROTEIN CBG12783"
"15022","PTHR15314","RIBONUCLEASE P PROTEIN SUBUNIT P20"
"15023","PTHR34820","INNER MEMBRANE PROTEIN YEBZ"
"15024","PTHR47493","OS08G0520200 PROTEIN"
"15025","PTHR34500","EXPRESSED PROTEIN"
"15026","PTHR22618","PROTEIN O-MANNOSE KINASE"
"15027","PTHR43140","TYPE I RESTRICTION ENZYME ECOKI SPECIFICITY SUBUNIT"
"15028","PTHR37838","NA(+)-TRANSLOCATING NADH-QUINONE REDUCTASE SUBUNIT C"
"15029","PTHR37954","BLL4979 PROTEIN"
"15030","PTHR13754","7,8-DIHYDROPTERIN-6-METHYL-4-(BETA-D-RIBOFURANOSYL)-AMINOBENZENE-5'-PHOSPHATE SYNTHASE"
"15031","PTHR35724","PROTEIN CHLORORESPIRATORY REDUCTION 6, CHLOROPLASTIC"
"15032","PTHR39229","RAD51-ASSOCIATED PROTEIN 2"
"15033","PTHR35568","TRANSCRIPTIONAL REGULATOR DAUR"
"15034","PTHR15499","ROC DOMAIN-CONTAINING PROTEIN"
"15035","PTHR15487","ADP-RIBOSYLATION FACTOR-LIKE PROTEIN 2-BINDING PROTEIN"
"15036","PTHR28036","DASH COMPLEX SUBUNIT DAD2"
"15037","PTHR42963","CHROMOSOME PARTITION PROTEIN MUKB"
"15038","PTHR47860","PEPTIDYL-PROLYL CIS-TRANS ISOMERASE FKBP17-1, CHLOROPLASTIC"
"15039","PTHR14396","CLASPIN"
"15040","PTHR35348","TESTIS, PROSTATE AND PLACENTA-EXPRESSED PROTEIN"
"15041","PTHR42871","CITRATE SYNTHASE"
"15042","PTHR47727","C-TYPE LECTIN DOMAIN FAMILY 9 MEMBER A"
"15043","PTHR39165","IG HYPOTHETICAL 17883"
"15044","PTHR15317","T-CELL SURFACE PROTEIN TACTILE"
"15045","PTHR36039","FAMILY NOT NAMED"
"15046","PTHR47652","LATE EMBRYOGENESIS ABUNDANT PROTEIN (LEA) FAMILY PROTEIN"
"15047","PTHR34370","GAG-POL POLYPROTEIN_RETROTRANSPOSON"
"15048","PTHR42282","PANTOATE KINASE-RELATED"
"15049","PTHR35287","NERD DOMAIN-CONTAINING PROTEIN"
"15050","PTHR31258","TRANSMEMBRANE PROTEIN 54"
"15051","PTHR45865","E3 UBIQUITIN-PROTEIN LIGASE SHPRH"
"15052","PTHR36222","SERINE PROTEASE INHIBITOR RV3364C"
"15053","PTHR37929","GRIP AND COILED-COIL DOMAIN-CONTAINING PROTEIN PFC0235W"
"15054","PTHR12693","MENIN"
"15055","PTHR16110","TBC1 DOMAIN FAMILY MEMBER 19"
"15056","PTHR14122","APPETITE-REGULATING HORMONE"
"15057","PTHR37464","BLL2463 PROTEIN"
"15058","PTHR30298","H REPEAT-ASSOCIATED PREDICTED TRANSPOSASE"
"15059","PTHR36436","SLL5081 PROTEIN"
"15060","PTHR47692","RING/U-BOX SUPERFAMILY PROTEIN"
"15061","PTHR28518","TRNA-SPLICING ENDONUCLEASE SUBUNIT SEN15"
"15062","PTHR48460","RWP-RK DOMAIN-CONTAINING PROTEIN"
"15063","PTHR47712","F-BOX DOMAIN, GALACTOSE OXIDASE, BETA-PROPELLER-RELATED"
"15064","PTHR47335","UNCONVENTIONAL MYOSIN-XVI"
"15065","PTHR21099","SI:CH211-113E8.11"
"15066","PTHR30098","LEUCYL_PHENYLALANYL-TRNA--PROTEIN TRANSFERASE"
"15067","PTHR36835","CYTOCHROME BO(3) UBIQUINOL OXIDASE SUBUNIT 4"
"15068","PTHR47742","GAMETOGENETIN"
"15069","PTHR31684","COILED-COIL DOMAIN-CONTAINING PROTEIN 43"
"15070","PTHR36955","SECRETED NEMATODE CLADE V PROTEIN GENE FAMILY"
"15071","PTHR30447","FRUCTOSE-1,6-BISPHOSPHATASE 1 CLASS 2-RELATED"
"15072","PTHR38643","PURINE NUCLEOSIDE PERMEASE C285.05-RELATED"
"15073","PTHR34985","SLR0554 PROTEIN"
"15074","PTHR42834","ENDONUCLEASE_EXONUCLEASE_PHOSPHATASE FAMILY PROTEIN (AFU_ORTHOLOGUE AFUA_3G09210)"
"15075","PTHR43486","LIPID II FLIPPASE MURJ-RELATED"
"15076","PTHR47078","CYTOSKELETON-ASSOCIATED PROTEIN 2-LIKE"
"15077","PTHR43306","7,8-DIHYDRO-6-HYDROXYMETHYLPTERIN DIMETHYLTRANSFERASE"
"15078","PTHR40942","CYTOCHROME-RELATED"
"15079","PTHR42806","GLYCINE CLEAVAGE SYSTEM P-PROTEIN"
"15080","PTHR14580","MULTIPLE MYELOMA TUMOR-ASSOCIATED PROTEIN 2"
"15081","PTHR12972","DOWNSTREAM NEIGHBOR OF SON"
"15082","PTHR41394","SLC41A_MGTE INTEGRAL MEMBRANE DOMAIN-CONTAINING PROTEIN"
"15083","PTHR47296","PROTEIN TIC 40, CHLOROPLASTIC"
"15084","PTHR21521","AMUN, ISOFORM A"
"15085","PTHR43324","RADICAL SAM CORE DOMAIN-CONTAINING PROTEIN"
"15086","PTHR15009","MUELLERIAN-INHIBITING FACTOR"
"15087","PTHR10790","TPR-DOMAIN CONTAINING PROTEIN"
"15088","PTHR38019","KDA ANTIGEN P200, PUTATIVE-RELATED"
"15089","PTHR43137","DIHYDROOROTASE"
"15090","PTHR39087","UPF0104 MEMBRANE PROTEIN MJ1595"
"15091","PTHR47239","FAMILY NOT NAMED"
"15092","PTHR15929","STORE-OPERATED CALCIUM ENTRY-ASSOCIATED REGULATORY FACTOR"
"15093","PTHR40280","VOC DOMAIN-CONTAINING PROTEIN"
"15094","PTHR34352","PROTEIN YHFA"
"15095","PTHR46933","MYB_SANT-LIKE DNA-BINDING DOMAIN-CONTAINING PROTEIN 2"
"15096","PTHR28538","INTEGRAL INNER NUCLEAR MEMBRANE PROTEIN IMA1"
"15097","PTHR44404","HYDROXYSTEROID DEHYDROGENASE 1M"
"15098","PTHR36351","EMBRYO SAC DEVELOPMENT ARREST 12"
"15099","PTHR36060","PGG DOMAIN-CONTAINING PROTEIN"
"15100","PTHR35313","NO EXINE FORMATION 1"
"15101","PTHR42849","N-ACETYLNEURAMINATE LYASE"
"15102","PTHR47113","LD09343P"
"15103","PTHR47600","NUCLEIC ACID-BINDING, OB-FOLD-LIKE PROTEIN"
"15104","PTHR43480","ACYL-[ACYL-CARRIER-PROTEIN]--UDP-N-ACETYLGLUCOSAMINE O-ACYLTRANSFERASE"
"15105","PTHR12940","ES-2 PROTEIN - RELATED"
"15106","PTHR37876","SPERMATID NUCLEAR TRANSITION PROTEIN 4"
"15107","PTHR40446","N-ACETYLGLUCOSAMINE-1-PHOSPHODIESTER ALPHA-N-ACETYLGLUCOSAMINIDASE"
"15108","PTHR14700","PENTATRICOPEPTIDE REPEAT-CONTAINING PROTEIN 2, MITOCHONDRIAL"
"15109","PTHR20844","MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION, SUBUNIT 9"
"15110","PTHR13174","D-GLUCURONYL C5-EPIMERASE"
"15111","PTHR13306","TRANSMEMBRANE PROTEIN 138"
"15112","PTHR44111","ELONGATOR COMPLEX PROTEIN 2"
"15113","PTHR38467","CONJUGATIVE TRANSFER: ASSEMBLY"
"15114","PTHR40202","FAMILY NOT NAMED"
"15115","PTHR28582","TRNA-SPLICING ENDONUCLEASE SUBUNIT SEN15"
"15116","PTHR12898","MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 24"
"15117","PTHR15000","ERYTHROID DIFFERENTIATION-RELATED FACTOR 1"
"15118","PTHR37706","TRANSMEMBRANE PROTEIN"
"15119","PTHR40026","PROTEIN VEG"
"15120","PTHR32457","F-BOX DOMAIN-CONTAINING PROTEIN-RELATED"
"15121","PTHR36336","OS09G0560400 PROTEIN"
"15122","PTHR34715","KINASE, PUTATIVE-RELATED"
"15123","PTHR37262","PROTEIN PEP-RELATED DEVELOPMENT ARRESTED 1, CHLOROPLASTIC"
"15124","PTHR12144","NEGATIVE ELONGATION FACTOR C_D"
"15125","PTHR14482","CHROMOSOME 12 ORF 43 HOMOLOG"
"15126","PTHR21107","CYTOCHROME C OXIDASE ASSEMBLY PROTEIN COX19"
"15127","PTHR37214","CYTOMEGALOVIRUS UL139 PROTEIN"
"15128","PTHR46417","TRNA (GUANINE-N(1)-)-METHYLTRANSFERASE"
"15129","PTHR14495","SHIELDIN COMPLEX SUBUNIT 2"
"15130","PTHR42037","FAMILY NOT NAMED"
"15131","PTHR14662","PARTNER AND LOCALIZER OF BRCA2"
"15132","PTHR47118","CYTOTOXIC AND REGULATORY T-CELL MOLECULE"
"15133","PTHR14753","F-BOX ONLY PROTEIN 38"
"15134","PTHR28574","RIKEN CDNA 6820408C15 GENE"
"15135","PTHR40083","UPF0122 PROTEIN YLXM"
"15136","PTHR23325","SERUM RESPONSE FACTOR-BINDING"
"15137","PTHR21063","LFA-3"
"15138","PTHR38925","PROTEIN, PUTATIVE-RELATED"
"15139","PTHR15223","NADH DEHYDROGENASE [UBIQUINONE] 1 BETA SUBCOMPLEX SUBUNIT 2, MITOCHONDRIAL"
"15140","PTHR37861","PROLINE-RICH ACIDIC PROTEIN 1"
"15141","PTHR23214","NEUROFILAMENT HEAVY POLYPEPTIDE"
"15142","PTHR36816","ATP SYNTHASE PROTEIN YMF19"
"15143","PTHR30485","NI_FE-HYDROGENASE 1 B-TYPE CYTOCHROME SUBUNIT-RELATED"
"15144","PTHR33844","SULFOTRANSFER_1 DOMAIN-CONTAINING PROTEIN"
"15145","PTHR36860","TESTIS-EXPRESSED PROTEIN 35"
"15146","PTHR36742","MYOSIN-G HEAVY CHAIN-LIKE PROTEIN"
"15147","PTHR35896","IG-LIKE DOMAIN-CONTAINING PROTEIN"
"15148","PTHR15840","EKC_KEOPS COMPLEX SUBUNIT TPRKB"
"15149","PTHR46766","GLUTAMINE-RICH PROTEIN 2"
"15150","PTHR42729","OLIGO/DIPEPTIDE TRANSPORT, PERMEASE PROTEIN (DPPC-2)"
"15151","PTHR40459","CONSERVED HYPOTHETICAL ALANINE AND LEUCINE RICH PROTEIN"
"15152","PTHR15397","SODIUM-GLUCOSE COTRANSPORTER REGULATORY PROTEIN -RELATED"
"15153","PTHR28139","UPF0768 PROTEIN YBL029C-A"
"15154","PTHR42002","ANAEROBIC C4-DICARBOXYLATE TRANSPORTER DCUC-RELATED"
"15155","PTHR21831","MICROTUBULE-ASSOCIATED PROTEIN 10"
"15156","PTHR39104","AMINO ACID-LIGASE"
"15157","PTHR33478","EXTRACELLULAR METALLOPROTEINASE MEP"
"15158","PTHR14618","HOMEOBOX-CONTAINING PROTEIN 1"
"15159","PTHR37997","TRANSMEMBRANE PROTEIN C1ORF162"
"15160","PTHR36593","EXPORTED SERINE/THREONINE PROTEIN KINASE"
"15161","PTHR34860","TRANSCRIPTION REGULATOR, SPOVT_ABRB FAMILY"
"15162","PTHR21197","UDP-GALACTOPYRANOSE MUTASE"
"15163","PTHR34824","HEAT-INDUCIBLE TRANSCRIPTION REPRESSOR HRCA"
"15164","PTHR46069","CHROMOSOME UNDETERMINED SCAFFOLD_125, WHOLE GENOME SHOTGUN SEQUENCE"
"15165","PTHR47401","INTERLEUKIN-4"
"15166","PTHR35910","2EXR DOMAIN-CONTAINING PROTEIN"
"15167","PTHR35764","PROTEIN SHORTAGE IN CHIASMATA 1"
"15168","PTHR38768","UPF0502 PROTEIN YCEH"
"15169","PTHR13152","GENERAL TRANSCRIPTION FACTOR IIH SUBUNIT 4"
"15170","PTHR36888","TETRATRICOPEPTIDE REPEAT (TPR)-LIKE SUPERFAMILY PROTEIN"
"15171","PTHR15420","UBIQUINOL-CYTOCHROME C REDUCTASE COMPLEX 6.4 KD PROTEIN"
"15172","PTHR35440","TESTIS-EXPRESSED PROTEIN 36"
"15173","PTHR43074","BETA-KETOACYL SYNTHASE FAMILY PROTEIN-RELATED"
"15174","PTHR14274","SMALL INTEGRAL MEMBRANE PROTEIN 8"
"15175","PTHR39730","ENDOGLUCANASE 1"
"15176","PTHR28671","COILED-COIL DOMAIN-CONTAINING PROTEIN 169"
"15177","PTHR48232","IRS-TYPE PTB DOMAIN-CONTAINING PROTEIN"
"15178","PTHR34823","GLCNAC-BINDING PROTEIN A"
"15179","PTHR35000","MUCIN MUC17, PUTATIVE-RELATED-RELATED"
"15180","PTHR16982","LYMPHOCYTE ANTIGEN 6D"
"15181","PTHR31330","NEMATODE SPECIFIC PEPTIDE FAMILY, GROUP C"
"15182","PTHR15137","TRANSCRIPTION INITIATION FACTOR TFIID SUBUNIT 2"
"15183","PTHR47580","PHOSPHOGLYCERATE MUTASE FAMILY PROTEIN"
"15184","PTHR39661","UPF0310 PROTEIN MJECL36"
"15185","PTHR10060","TATD-RELATED DEOXYRIBONUCLEASE"
"15186","PTHR16039","HAUS AUGMIN-LIKE COMPLEX SUBUNIT 2"
"15187","PTHR13554","26S PROTEASOME NON-ATPASE REGULATORY SUBUNIT 5"
"15188","PTHR11841","REELIN"
"15189","PTHR24160","ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 53"
"15190","PTHR20993","GH07914P"
"15191","PTHR47231","UPF0722 PROTEIN C11ORF88"
"15192","PTHR35347","COILED-COIL DOMAIN-CONTAINING PROTEIN 175"
"15193","PTHR15992","HOLLIDAY JUNCTION RECOGNITION PROTEIN"
"15194","PTHR45153","TETRATRICOPEPTIDE REPEAT PROTEIN 16"
"15195","PTHR38096","ENTEROBACTIN SYNTHASE COMPONENT D"
"15196","PTHR45296","TRANSDUCIN/WD40 REPEAT-LIKE SUPERFAMILY PROTEIN"
"15197","PTHR30522","NUCLEOSIDE TRIPHOSPHATE PYROPHOSPHOHYDROLASE"
"15198","PTHR13434","PROTEIN CASC3"
"15199","PTHR34796","EXPRESSED PROTEIN"
"15200","PTHR38775","INNER MEMBRANE PROTEIN"
"15201","PTHR32325","BETA-ELIMINATING LYASE-LIKE PROTEIN-RELATED"
"15202","PTHR47805","SAGA-ASSOCIATED FACTOR 73"
"15203","PTHR31186","MODULATOR OF SMOOTHENED PROTEIN"
"15204","PTHR47612","TRICHOHYALIN-LIKE PROTEIN 1"
"15205","PTHR22397","JUNCTIONAL SARCOPLASMIC RETICULUM PROTEIN 1"
"15206","PTHR13891","CYTOCHROME C OXIDASE ASSEMBLY FACTOR 7"
"15207","PTHR34001","BLL7405 PROTEIN"
"15208","PTHR21738","RIBOSOMAL RNA PROCESSING PROTEIN 36 HOMOLOG"
"15209","PTHR42509","DIX DOMAIN-CONTAINING PROTEIN"
"15210","PTHR43724","PYRUVATE SYNTHASE SUBUNIT PORD"
"15211","PTHR14754","TRANSCRIPTION ELONGATION FACTOR A"
"15212","PTHR37482","OUTER MEMBRANE PROTEIN ASSEMBLY FACTOR BAME"
"15213","PTHR38462","YPRB RIBONUCLEASE H-LIKE DOMAIN-CONTAINING PROTEIN"
"15214","PTHR46827","HEAT SHOCK PROTEIN DDB_G0288861-RELATED"
"15215","PTHR31870","CHROMOSOME 11 OPEN READING FRAME 87"
"15216","PTHR48437","INITIATOR BINDING DOMAIN-CONTAINING PROTEIN"
"15217","PTHR30161","FLAGELLAR BIOSYNTHESIS PROTEIN FLHA-RELATED"
"15218","PTHR48193","ZINC METALLOPROTEASE ZMPB-RELATED"
"15219","PTHR28523","CYTOCHROME C OXIDASE ASSEMBLY FACTOR 1"
"15220","PTHR12413","DOLICHYL PYROPHOSPHATE MAN9GLCNAC2 ALPHA-1,3-GLUCOSYLTRANSFERASE"
"15221","PTHR35671","PROTEIN TOPAZ1"
"15222","PTHR14909","LYMPHOCYTE ANTIGEN 6 COMPLEX LOCUS PROTEIN G5C"
"15223","PTHR42105","DIM2-ASSOCIATED PROTEIN 1"
"15224","PTHR46685","28S RIBOSOMAL PROTEIN S15, MITOCHONDRIAL"
"15225","PTHR42736","PROTEIN-GLUTAMINE GAMMA-GLUTAMYLTRANSFERASE"
"15226","PTHR12969","INTRAFLAGELLAR TRANSPORT PROTEIN 52 HOMOLOG"
"15227","PTHR31581","KICSTOR SUBUNIT 2"
"15228","PTHR36033","NUCLEIC ACID-BINDING PROTEINS SUPERFAMILY"
"15229","PTHR47915","SI:DKEY-19B23.7"
"15230","PTHR10947","LEUCINE-RICH REPEAT-CONTAINING PROTEIN 47"
"15231","PTHR42827","IRON-SULFUR CLUSTER-BINDING PROTEIN"
"15232","PTHR38138","VNG6441H"
"15233","PTHR39201","EXPORTED PROTEIN-RELATED"
"15234","PTHR28092","FACTOR-INDUCED GENE 1 PROTEIN"
"15235","PTHR46727","E3 SUMO-PROTEIN LIGASE CBX4"
"15236","PTHR45848","OS02G0251700 PROTEIN"
"15237","PTHR15568","ECOTROPIC VIRAL INTEGRATION SITE 2A"
"15238","PTHR34546","OS01G0759000 PROTEIN"
"15239","PTHR39192","IRON UPTAKE SYSTEM COMPONENT EFEO"
"15240","PTHR32297","SODIUM CHANNEL MODIFIER 1"
"15241","PTHR47264","SYNAPTOTAGMIN-5 ISOFORM X1"
"15242","PTHR12841","PROTEIN UNC-50 HOMOLOG"
"15243","PTHR12418","ACYL-COENZYME A THIOESTERASE THEM4"
"15244","PTHR21286","NUCLEAR PORE COMPLEX PROTEIN NUP160"
"15245","PTHR35559","CHITIN-BINDING TYPE-4 DOMAIN-CONTAINING PROTEIN"
"15246","PTHR38088","UCP029143 FAMILY PROTEIN"
"15247","PTHR15544","TETRATRICOPEPTIDE REPEAT PROTEIN 33"
"15248","PTHR15153","TUMOR NECROSIS FACTOR LIGAND SUPERFAMILY MEMBER 9"
"15249","PTHR31986","REGULATOR OF DRUG SENSITIVITY 2"
"15250","PTHR13217","PLECKSTRIN HOMOLOGY DOMAIN-CONTAINING FAMILY G MEMBER 6 ISOFORM X1"
"15251","PTHR28153","PROTEIN, PUTATIVE-RELATED"
"15252","PTHR28585","TUBEROINFUNDIBULAR PEPTIDE OF 39 RESIDUES"
"15253","PTHR35023","MG-PROTOPORPHYRIN IX CHELATASE"
"15254","PTHR47677","CYTOCHROME C OXIDASE ASSEMBLY FACTOR 6"
